customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ID5878,Female,0,No,No,31,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),68.55255404215387,2064.271528015509,Yes
ID5879,Female,0,No,No,19,Yes,Yes,DSL,No,No internet service,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),33.412472668803716,819.6642417044728,No
ID5880,Male,1,No,Yes,15,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,47.153401221122934,731.443756517514,Yes
ID5881,Male,0,Yes,Yes,24,Yes,No,Fiber optic,No,Yes,No,No,No,No internet service,One year,No,Credit card (automatic),91.42938186729346,2151.1275944713243,No
ID5882,Female,0,No,No,59,Yes,Yes,DSL,No internet service,No,Yes,No,No,No internet service,One year,No,Bank transfer (automatic),59.82739345570007,3417.18317604872,No
ID5883,Female,0,No,Yes,44,Yes,No,DSL,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),74.31383033187888,3325.869844240408,Yes
ID5884,Female,0,No,Yes,8,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,No,No,Two year,No,Electronic check,53.70432851134502,482.19908685065144,No
ID5885,Male,0,Yes,Yes,50,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,111.06339923393271,5603.448959193751,Yes
ID5886,Male,0,No,No,60,Yes,No,Fiber optic,No,No,No,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),103.62180022553349,6158.274301433109,Yes
ID5887,Male,0,No,No,39,Yes,Yes,No,No,No internet service,No,No,No internet service,No,Two year,No,Electronic check,29.274516402565226,1100.0667157558064,No
ID5888,Male,0,Yes,No,60,Yes,No,No,No internet service,Yes,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,115.76823547392807,6942.936824085616,Yes
ID5889,Male,0,No,Yes,66,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),98.93813846737022,6388.785234555687,No
ID5890,Female,0,No,No,14,Yes,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,33.837184618604184,588.877607390176,No
ID5891,Male,0,No,No,52,Yes,Yes,No,Yes,No,No,No,No internet service,No internet service,One year,Yes,Electronic check,22.162546586460834,1032.4552633303747,No
ID5892,Male,0,No,Yes,3,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No internet service,Yes,Two year,Yes,Mailed check,107.30228918506513,526.6638161779458,No
ID5893,Male,1,Yes,No,22,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,Yes,No,Two year,No,Mailed check,93.77572345619456,2088.489519845419,No
ID5894,Male,0,Yes,Yes,26,Yes,No,DSL,No internet service,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),45.5561314975603,1229.7435608474484,No
ID5895,Male,0,Yes,Yes,36,Yes,No,DSL,No,No internet service,No internet service,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),113.20036389317126,3936.536776896341,No
ID5896,Female,0,No,Yes,42,Yes,Yes,DSL,No internet service,Yes,No,Yes,No,No,Two year,Yes,Electronic check,108.61437298153415,4582.826871371978,No
ID5897,Male,0,Yes,Yes,36,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Electronic check,39.32268567548805,1511.894574559991,No
ID5898,Male,0,Yes,No,28,Yes,No,No,No internet service,Yes,No internet service,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),57.91744307517416,1650.1418279840243,No
ID5899,Male,0,No,No,28,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),22.735365520106463,648.5234756546183,No
ID5900,Female,0,Yes,No,48,No,No phone service,DSL,Yes,No internet service,Yes,No internet service,No internet service,Yes,Two year,No,Credit card (automatic),48.825044663235644,2316.9888189248895,No
ID5901,Female,0,Yes,Yes,50,Yes,No phone service,DSL,No,No,No,Yes,No internet service,No internet service,One year,No,Electronic check,67.5975702857831,3417.273138474599,No
ID5902,Female,1,Yes,No,49,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),24.343047634055676,1153.7909986706902,Yes
ID5903,Male,0,No,No,27,Yes,No phone service,DSL,Yes,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,51.67765040146421,1425.6393983395521,No
ID5904,Female,1,No,Yes,4,Yes,No phone service,DSL,No internet service,No,No internet service,No,No internet service,No,One year,No,Mailed check,33.08162767671713,285.0922283547416,Yes
ID5905,Male,0,Yes,Yes,55,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No internet service,Yes,One year,No,Electronic check,110.35347249566311,6189.646547157568,Yes
ID5906,Male,0,Yes,No,63,Yes,Yes,No,No internet service,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),100.94951617174193,6377.742557895246,Yes
ID5907,Female,0,No,Yes,16,Yes,No,DSL,No,No internet service,Yes,No,No,No,One year,Yes,Electronic check,94.63435338718843,1399.389992970976,No
ID5908,Male,0,No,No,54,No,No phone service,No,No,No,No internet service,No internet service,No internet service,No,One year,Yes,Credit card (automatic),95.45036862891378,5132.675298138842,No
ID5909,Male,1,No,Yes,8,No,No phone service,No,No internet service,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,19.436202091281867,200.26060936555234,Yes
ID5910,Male,0,No,Yes,67,Yes,Yes,No,No internet service,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),78.2415823737685,5294.86152169123,Yes
ID5911,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,Yes,Yes,No internet service,No internet service,One year,Yes,Mailed check,77.08588752847277,5663.0478649419865,No
ID5912,Male,1,No,Yes,15,Yes,No,DSL,No,No,No internet service,No,No,No,Month-to-month,No,Electronic check,117.25817091282404,1638.9709143910354,No
ID5913,Male,0,Yes,Yes,15,Yes,Yes,DSL,No internet service,No internet service,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),81.2543690560268,1323.2031551426596,No
ID5914,Female,0,No,Yes,12,Yes,Yes,Fiber optic,No internet service,No,No,No,No,Yes,One year,No,Mailed check,83.05761983786626,1065.7551643089305,No
ID5915,Male,0,No,No,72,Yes,Yes,DSL,No internet service,Yes,No internet service,No,Yes,Yes,Two year,Yes,Credit card (automatic),56.080508304053296,4167.661360057123,No
ID5916,Male,0,No,No,62,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),68.03798194148364,4092.553991506678,No
ID5917,Female,0,No,No,40,Yes,No,No,No,No,Yes,Yes,No internet service,No internet service,One year,No,Bank transfer (automatic),57.527346213695544,2621.423148631868,Yes
ID5918,Male,0,Yes,Yes,52,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No,No,One year,Yes,Mailed check,109.1457818940917,5577.355915001048,No
ID5919,Male,0,Yes,Yes,67,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,Two year,Yes,Mailed check,38.28638911122813,2501.512569161547,No
ID5920,Male,0,Yes,Yes,8,Yes,No phone service,DSL,No internet service,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),33.039955362225434,194.51941556091182,Yes
ID5921,Male,0,No,Yes,50,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),117.69137345388661,5946.6074468206325,No
ID5922,Male,1,Yes,No,47,Yes,No phone service,No,Yes,No internet service,Yes,Yes,No,No internet service,Two year,Yes,Electronic check,111.08254420019311,5247.313269507723,Yes
ID5923,Female,0,No,No,48,Yes,Yes,DSL,No,No,No,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),77.30444387171612,3685.5769608449355,Yes
ID5924,Female,0,No,Yes,17,Yes,No phone service,DSL,No internet service,No internet service,No,No,No,No internet service,One year,Yes,Bank transfer (automatic),95.27924267279948,1770.8074984512173,No
ID5925,Female,0,Yes,No,9,Yes,Yes,DSL,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,29.09862301149196,341.4283472516195,Yes
ID5926,Female,0,No,No,53,Yes,No phone service,No,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,94.83506508447131,4976.761908594639,No
ID5927,Male,0,No,No,14,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,64.48712973722388,797.300279239786,No
ID5928,Male,0,Yes,Yes,10,Yes,Yes,DSL,No internet service,No,No,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),100.70212502514597,1118.1774318573493,Yes
ID5929,Male,1,No,No,39,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No,Month-to-month,No,Mailed check,69.5587371966414,2618.3491690022456,Yes
ID5930,Male,0,No,No,46,Yes,Yes,No,No,No,Yes,Yes,No,No internet service,One year,No,Bank transfer (automatic),90.67520048672307,4235.25481764878,No
ID5931,Male,0,Yes,No,19,Yes,No,No,No internet service,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),51.9397072613146,749.0336274357768,Yes
ID5932,Female,0,Yes,No,21,Yes,No,No,Yes,Yes,No internet service,No internet service,No,No,One year,No,Credit card (automatic),91.17746242948637,1910.9755079928952,No
ID5933,Female,0,No,No,47,Yes,No,DSL,No,No,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),45.18827830673132,2277.736926626286,No
ID5934,Male,0,Yes,Yes,15,Yes,No phone service,DSL,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),113.43704267512435,1750.7280272679648,No
ID5935,Male,0,No,No,4,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No,One year,No,Mailed check,85.04193264989209,506.73182699589967,No
ID5936,Male,0,Yes,No,64,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,65.8466199751194,4163.790865863245,No
ID5937,Female,1,No,Yes,20,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No internet service,No,One year,No,Mailed check,78.59903913216843,1598.1696647386184,No
ID5938,Male,0,Yes,No,60,Yes,Yes,No,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,79.64393897731182,4761.207137558301,No
ID5939,Male,0,Yes,Yes,54,Yes,No,No,No,Yes,No internet service,No,No,Yes,Month-to-month,No,Bank transfer (automatic),103.46321829833151,5591.988426261675,Yes
ID5940,Male,0,No,Yes,23,Yes,Yes,DSL,No,No internet service,No,No internet service,No,Yes,Two year,Yes,Mailed check,73.82662022313039,1605.9324697214265,No
ID5941,Female,0,Yes,Yes,22,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),74.3523103941141,1639.6526787115133,No
ID5942,Male,0,Yes,Yes,10,Yes,No,No,Yes,No internet service,Yes,Yes,No,No,One year,Yes,Electronic check,76.67358862515425,740.9733805778073,No
ID5943,Female,0,No,No,46,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No,Yes,One year,No,Bank transfer (automatic),95.30943510560027,4335.123107708798,No
ID5944,Female,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,67.11719281582658,11.865182380603372,No
ID5945,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),39.30725890680275,2672.894260082345,Yes
ID5946,Female,0,Yes,No,52,Yes,No,No,Yes,Yes,Yes,Yes,No internet service,No,Two year,No,Electronic check,59.80529453642732,3205.776922909783,No
ID5947,Female,0,No,Yes,10,Yes,Yes,No,Yes,No internet service,Yes,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),55.54858047624169,575.193836175777,No
ID5948,Female,0,Yes,No,14,Yes,No phone service,No,Yes,No,No internet service,No internet service,No internet service,Yes,One year,No,Electronic check,23.868186773425155,310.7392479102853,No
ID5949,Male,0,No,No,72,Yes,Yes,No,Yes,No,No internet service,No internet service,No,No,One year,Yes,Mailed check,97.98138919324906,7101.2926508674545,Yes
ID5950,Male,0,No,Yes,11,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,No,Two year,Yes,Mailed check,101.62923772206825,1158.8202956664431,No
ID5951,Male,0,Yes,No,35,Yes,No,DSL,No,Yes,No internet service,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),44.724707811149116,1547.79318157807,No
ID5952,Female,0,No,Yes,22,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),50.399635459136015,991.3329517042206,No
ID5953,Male,0,No,No,26,Yes,Yes,No,No internet service,No,No internet service,No internet service,No,No,One year,No,Electronic check,50.09480721843349,1060.8055264601314,No
ID5954,Female,0,No,No,13,Yes,No,DSL,Yes,No internet service,Yes,Yes,No internet service,No internet service,One year,Yes,Mailed check,69.7264708223625,1081.0912233627396,No
ID5955,Female,0,No,No,53,Yes,No,Fiber optic,No,No internet service,No,No internet service,No internet service,Yes,Two year,Yes,Bank transfer (automatic),64.90733643516884,3425.2755619383506,Yes
ID5956,Female,0,Yes,Yes,26,Yes,Yes,DSL,No,No internet service,No internet service,Yes,Yes,No internet service,Two year,Yes,Electronic check,106.68033027141404,2686.979085841582,No
ID5957,Male,0,Yes,Yes,20,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No internet service,No,Two year,No,Electronic check,67.35786929131547,1267.2202418158938,No
ID5958,Female,0,Yes,Yes,48,No,No phone service,DSL,No,No internet service,No internet service,No,Yes,No,Month-to-month,No,Electronic check,35.79115984016909,1809.2197218629428,Yes
ID5959,Female,0,No,No,61,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No internet service,Two year,No,Electronic check,92.75166023100635,5863.02285972897,Yes
ID5960,Male,0,No,Yes,71,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,One year,No,Credit card (automatic),104.82295527237503,7542.580993311793,No
ID5961,Male,0,Yes,Yes,43,Yes,No phone service,No,No internet service,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),78.94785781240844,3311.2201218451414,Yes
ID5962,Female,0,No,Yes,43,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,Yes,One year,No,Electronic check,94.45784474157725,4230.13030020013,No
ID5963,Female,0,Yes,No,60,No,Yes,No,No,No internet service,Yes,Yes,No internet service,Yes,One year,No,Electronic check,40.448177802661505,2609.7633762644964,No
ID5964,Male,0,No,No,41,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,107.97888013643036,4228.898559699118,No
ID5965,Male,0,Yes,No,22,No,No phone service,DSL,No,No internet service,Yes,No internet service,Yes,No,One year,No,Electronic check,25.526706137610475,728.2132344067105,No
ID5966,Male,0,Yes,No,72,Yes,No,DSL,No,Yes,Yes,No internet service,Yes,Yes,One year,No,Electronic check,107.91557502944661,7679.243865576912,Yes
ID5967,Female,0,Yes,Yes,0,Yes,No phone service,No,No,Yes,No internet service,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),54.393931248289604,28.62574416786952,Yes
ID5968,Male,0,No,No,35,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No,Yes,Two year,Yes,Electronic check,26.988870487874845,1125.5602404754834,Yes
ID5969,Male,0,Yes,Yes,54,No,Yes,No,No internet service,No internet service,No internet service,No internet service,Yes,No,One year,Yes,Electronic check,36.13922801009002,1862.1670900331203,No
ID5970,Male,0,No,No,15,No,Yes,DSL,Yes,Yes,No,No internet service,Yes,No internet service,Two year,No,Bank transfer (automatic),116.91234761994134,1832.5079133343716,Yes
ID5971,Female,0,No,Yes,17,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),55.28772462337812,1033.5748891049984,No
ID5972,Male,0,Yes,Yes,37,Yes,No,No,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),95.41041432312848,3569.851331492962,No
ID5973,Male,0,Yes,No,66,Yes,No phone service,DSL,No,No internet service,Yes,Yes,Yes,No internet service,One year,No,Mailed check,65.71854968452556,4221.71528391448,No
ID5974,Male,0,No,Yes,19,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,75.67355736169702,1456.7501111208583,No
ID5975,Male,0,No,Yes,18,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),81.65445557877703,1388.8986039520887,No
ID5976,Male,0,Yes,Yes,12,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,No internet service,One year,No,Bank transfer (automatic),78.27726230549544,1011.3467073111284,Yes
ID5977,Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No,No internet service,Two year,Yes,Mailed check,117.82922877334418,2020.076796368714,Yes
ID5978,Female,0,No,No,29,Yes,No phone service,No,No,No internet service,Yes,No internet service,No,Yes,One year,Yes,Mailed check,73.14319182443134,2270.4688632877396,No
ID5979,Female,0,Yes,No,42,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,No,Electronic check,80.12924961432118,3487.2266553598665,Yes
